"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"date/hora: data/hora da transação publicada"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"Atenção: relatórios com data de início de 1º de janeiro de 2025 ou mais recentes são indexados pela data de publicação, incluem transações liberadas e diferidas e têm duas novas colunas. Pode ser necessário atualizar integrações ou mapeamentos de terceiros."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total","Status da transação","Data de liberação da transação"
"27 de mar. de 2026 08:57:45 GMT-7","26218629861","Pedido","701-5908685-7549842","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Boleto","Amazon","Teixeira de Freitas","Ba","45993","34,97","0","0","-3,50","0","-4,41","-5,00","0","0","22,06","Liberado","12 de abr. de 2026 01:59:53 GMT-7"
"27 de mar. de 2026 10:40:07 GMT-7","26110251761","Pedido","702-6879302-5669848","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Belo Horizonte","Minas Gerais","30360","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","4 de abr. de 2026 08:56:46 GMT-7"
"27 de mar. de 2026 10:42:22 GMT-7","26110251761","Pedido","702-1357334-3686649","MFS-0033","Kit 12 Tigelas Americano Nadir 350ml com Tampas Sortidas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Macapá","AP","68902","104,97","0","0","0","0","-14,17","0","0","0","90,80","Liberado","5 de abr. de 2026 09:01:21 GMT-7"
"27 de mar. de 2026 13:15:38 GMT-7","26049285971","Reembolso","701-3048644-6206630","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","São Paulo","01403","-76,97","-8,90","0","22,75","0","6,06","0","0","0","-57,06","Liberado","27 de mar. de 2026 13:15:38 GMT-7"
"27 de mar. de 2026 14:04:33 GMT-7","26110251761","Pedido","702-2668895-0995406","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Porto Alegre","RS","90035","33,97","0","0","0","0","-4,76","-5,00","0","0","24,21","Liberado","4 de abr. de 2026 07:11:41 GMT-7"
"27 de mar. de 2026 15:57:54 GMT-7","26049285971","Ajuste","","MFS-0023+C","Reembolso de Estoque FBA - Perdido:Depósito","1","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","28,53","28,53","Liberado","27 de mar. de 2026 15:57:54 GMT-7"
"27 de mar. de 2026 18:26:58 GMT-7","26176089791","Pedido","702-8557319-4493868","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Jataí","GO","75807","34,97","8,90","0","-12,40","0","-4,41","-5,00","0","0","22,06","Liberado","7 de abr. de 2026 03:18:02 GMT-7"
"27 de mar. de 2026 18:33:01 GMT-7","26110251761","Pedido","702-5317554-5487420","MFS-0023+R","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Rosa)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Curitiba","PR","81200","31,97","0","0","0","0","-4,48","-5,00","0","0","22,49","Liberado","5 de abr. de 2026 07:18:31 GMT-7"
"27 de mar. de 2026 19:30:23 GMT-7","26110101141","Pedido","701-4367582-4520213","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Piracicaba","SP","13403","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","6 de abr. de 2026 06:18:12 GMT-7"
"27 de mar. de 2026 19:46:12 GMT-7","26110251761","Pedido","701-0860636-3841868","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Aracaju","SE","49055","34,97","0","0","0","0","-4,90","-5,00","0","0","25,07","Liberado","5 de abr. de 2026 06:05:39 GMT-7"
"28 de mar. de 2026 05:47:37 GMT-7","26176089791","Pedido","701-4344379-7466644","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Salvador","BA","40080","33,97","0","0","-3,40","0","-4,28","-5,00","0","0","21,29","Liberado","8 de abr. de 2026 06:03:55 GMT-7"
"28 de mar. de 2026 10:37:29 GMT-7","26110101141","Pedido","702-7088356-1165019","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Fortaleza","Ceará","60140","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","6 de abr. de 2026 08:52:37 GMT-7"
"28 de mar. de 2026 11:35:04 GMT-7","26049285971","Ajuste","","MFS-0027","Reembolso de Estoque FBA - Perdido:Depósito","1","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","56,57","56,57","Liberado","28 de mar. de 2026 11:35:04 GMT-7"
"28 de mar. de 2026 12:24:40 GMT-7","26176089791","Pedido","702-6040309-9121856","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Barra dos Coqueiros","SE","49142","65,99","2,82","0","-2,82","0","-7,26","-5,00","0","0","53,73","Liberado","10 de abr. de 2026 05:51:32 GMT-7"
"28 de mar. de 2026 15:10:56 GMT-7","26110101141","Pedido","702-2946577-6073049","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Visa Crédito","Amazon","Porto Alegre","RS","90470","33,97","0","0","-3,40","0","-4,28","-5,00","0","0","21,29","Liberado","6 de abr. de 2026 08:44:04 GMT-7"
"28 de mar. de 2026 15:11:44 GMT-7","26176089791","Pedido","702-1493834-8847461","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Porto Alegre","RS","90410","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","7 de abr. de 2026 07:17:16 GMT-7"
"28 de mar. de 2026 15:34:26 GMT-7","26175647941","Pedido","702-0434286-0260224","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Boa Vista","RR","69307","76,99","0","0","0","0","-9,24","-5,00","0","0","62,75","Liberado","7 de abr. de 2026 04:34:22 GMT-7"
"28 de mar. de 2026 17:37:12 GMT-7","26175647941","Pedido","702-8086370-9180220","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Paulista","PE","53420","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","7 de abr. de 2026 07:40:19 GMT-7"
"28 de mar. de 2026 17:46:39 GMT-7","26176089791","Pedido","702-3193225-9833003","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74351","59,99","0","0","0","0","-14,40","-5,00","0","0","40,59","Liberado","7 de abr. de 2026 03:02:42 GMT-7"
"28 de mar. de 2026 17:46:39 GMT-7","26176089791","Pedido","702-3193225-9833003","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74351","59,99","0","0","0","0","0","-5,00","0","0","54,99","Liberado","7 de abr. de 2026 03:02:42 GMT-7"
"28 de mar. de 2026 18:41:21 GMT-7","26048001651","Reembolso","701-5603939-7621849","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Joinville","SC","89239","-77,97","-8,90","0","8,90","0","7,49","0","0","0","-70,48","Liberado","28 de mar. de 2026 18:41:21 GMT-7"
"28 de mar. de 2026 18:41:38 GMT-7","26176688371","Pedido","701-8099623-4516201","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Boleto","Amazon","Juiz de Fora","MG","36025","33,97","0","0","0","0","-4,76","-5,00","0","0","24,21","Liberado","7 de abr. de 2026 06:23:02 GMT-7"
"28 de mar. de 2026 18:45:23 GMT-7","26175647941","Pedido","702-5125139-4643468","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Visa Crédito","Amazon","João Pessoa","PB","58013","35,99","0","0","-3,60","0","-4,53","-5,00","0","0","22,86","Liberado","6 de abr. de 2026 23:58:14 GMT-7"
"28 de mar. de 2026 19:45:18 GMT-7","26110157791","Pedido","701-5738200-2382601","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Elo","Amazon","Belo Horizonte","MG","30315","33,97","0","0","0","0","-4,76","-5,00","0","0","24,21","Liberado","5 de abr. de 2026 22:54:56 GMT-7"
"28 de mar. de 2026 19:49:20 GMT-7","26175647941","Pedido","701-6496006-0332250","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Visa Crédito","Amazon","Rio de Janeiro","RJ","23050","35,99","8,90","0","-8,90","0","-5,04","-5,00","0","0","25,95","Liberado","7 de abr. de 2026 07:22:46 GMT-7"
"28 de mar. de 2026 19:53:36 GMT-7","26110157791","Pedido","702-5685366-4440217","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Elo","Amazon","Recife","PE","52021","76,99","0","0","0","0","-9,24","-5,00","0","0","62,75","Liberado","6 de abr. de 2026 05:43:57 GMT-7"
"29 de mar. de 2026 06:33:46 GMT-7","26176089791","Pedido","701-4375817-8967410","MFS-0012","Misturador Bebidas Mini Mixer Elétrico Portátil para Café Ovos Fuê 3 Velocidades Batedor Recarregável Premium Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Alto Piquiri","PR","87580","33,97","0","0","0","0","-4,08","-5,00","0","0","24,89","Liberado","10 de abr. de 2026 01:07:44 GMT-7"
"29 de mar. de 2026 06:36:42 GMT-7","26176688371","Pedido","702-4565198-0470629","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Boleto","Amazon","Itajaí","SC","88304","33,97","0","0","-3,40","0","-4,28","-5,00","0","0","21,29","Liberado","8 de abr. de 2026 08:57:24 GMT-7"
"29 de mar. de 2026 10:11:01 GMT-7","26218266861","Pedido","702-3500816-9064259","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Cruz","Ceará","62595","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","15 de abr. de 2026 08:24:34 GMT-7"
"29 de mar. de 2026 10:22:29 GMT-7","26109489441","Pedido","702-3184024-9246609","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Boleto","Amazon","Belo Horizonte","MG","30411","76,99","8,90","0","0","0","-9,24","-13,90","0","0","62,75","Liberado","6 de abr. de 2026 08:06:03 GMT-7"
"29 de mar. de 2026 10:35:04 GMT-7","26176688371","Pedido","702-5641047-8409016","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Boleto","Amazon","Manaus","AM","69050","34,97","1,15","0","-1,15","0","-4,90","-5,00","0","0","25,07","Liberado","8 de abr. de 2026 07:18:40 GMT-7"
"29 de mar. de 2026 10:35:26 GMT-7","26176688371","Pedido","702-7051734-2009024","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Boleto","Amazon","João Pessoa","PB","58038","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","8 de abr. de 2026 03:46:04 GMT-7"
"29 de mar. de 2026 10:37:13 GMT-7","26176089791","Pedido","701-1106735-1193032","MFS-0033","Kit 12 Tigelas Americano Nadir 350ml com Tampas Sortidas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Manaus","AM","69037","104,97","0","0","0","0","-14,17","0","0","0","90,80","Liberado","8 de abr. de 2026 07:44:34 GMT-7"
"29 de mar. de 2026 10:39:01 GMT-7","26176688371","Pedido","701-7795868-9577065","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Boleto","Amazon","Aracaju","SE","49038","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","7 de abr. de 2026 06:14:08 GMT-7"
"29 de mar. de 2026 12:39:56 GMT-7","26219047571","Pedido","702-1501325-1757049","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Maceió","AL","57055","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","11 de abr. de 2026 07:27:20 GMT-7"
"29 de mar. de 2026 14:50:44 GMT-7","26049285971","Ajuste","","MFS-0027","Reembolso de Estoque FBA - Perdido:Depósito","1","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","56,57","56,57","Liberado","29 de mar. de 2026 14:50:44 GMT-7"
"29 de mar. de 2026 15:40:22 GMT-7","26262885491","Pedido","701-9765609-9041848","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Tabatinga","Amazonas","69640","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","16 de abr. de 2026 03:51:20 GMT-7"
"29 de mar. de 2026 18:50:53 GMT-7","26176089791","Pedido","701-9577829-5716253","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Belo Horizonte","MG","30662","33,97","0","0","0","0","-4,76","-5,00","0","0","24,21","Liberado","7 de abr. de 2026 09:19:07 GMT-7"
"29 de mar. de 2026 19:48:29 GMT-7","26175647941","Pedido","701-3348382-4959411","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Salvador","BA","41600","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","8 de abr. de 2026 00:13:04 GMT-7"
"29 de mar. de 2026 19:52:57 GMT-7","26176089791","Pedido","702-4431865-3146667","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Recife","PE","50040","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","7 de abr. de 2026 05:52:53 GMT-7"
"29 de mar. de 2026 22:23:19 GMT-7","26176089791","Pedido","702-1778805-6167407","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","04044","62,99","0","0","0","0","-7,56","-5,00","0","0","50,43","Liberado","6 de abr. de 2026 20:32:19 GMT-7"
"30 de mar. de 2026 01:11:54 GMT-7","26218266861","Pedido","702-0733513-3225801","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Caruaru","PE","55012","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","13 de abr. de 2026 06:38:37 GMT-7"
"30 de mar. de 2026 04:48:10 GMT-7","26175647941","Pedido","701-5132020-4582641","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","manaus","amazonas","69074","62,99","0","0","0","0","-7,56","-5,00","0","0","50,43","Liberado","8 de abr. de 2026 23:45:44 GMT-7"
"30 de mar. de 2026 04:48:21 GMT-7","26176688371","Pedido","702-9901934-3778665","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Olinda","PE","53130","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","8 de abr. de 2026 07:08:08 GMT-7"
"30 de mar. de 2026 06:26:11 GMT-7","26176688371","Pedido","702-7600951-9997007","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Boleto","Amazon","Belo Horizonte","MG","30130","31,97","0","0","0","0","-4,80","-5,00","0","0","22,17","Liberado","7 de abr. de 2026 06:18:50 GMT-7"
"30 de mar. de 2026 06:30:29 GMT-7","26049285971","Pedido","701-2776074-2502617","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Dianópolis","TO","77300","33,97","0","0","-3,40","0","-4,28","-5,00","0","0","21,29","Diferido",
"30 de mar. de 2026 07:34:03 GMT-7","26176528901","Pedido","701-4179265-3407431","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Elo","Amazon","Salvador","BA","41750","62,99","0","0","0","0","-7,56","-5,00","0","0","50,43","Liberado","9 de abr. de 2026 05:01:31 GMT-7"
"30 de mar. de 2026 09:51:25 GMT-7","26176688371","Pedido","701-2486394-6457064","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Boleto","Amazon","Rio de Janeiro","RJ","23570","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","7 de abr. de 2026 04:49:14 GMT-7"
"30 de mar. de 2026 10:44:15 GMT-7","26175647941","Pedido","702-4037515-5217809","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Belém","PA","66093","62,99","0","0","0","0","-7,56","-5,00","0","0","50,43","Liberado","9 de abr. de 2026 08:55:09 GMT-7"
"30 de mar. de 2026 12:02:48 GMT-7","26175647941","Pedido","701-6152918-1509043","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Feira de Santana","BA","44077","59,99","3,89","0","-3,89","0","-7,20","-5,00","0","0","47,79","Liberado","10 de abr. de 2026 07:45:43 GMT-7"
"30 de mar. de 2026 14:04:36 GMT-7","26175647941","Pedido","701-4329431-9941832","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Visa Crédito","Amazon","são José dos Campos","São Paulo","12242","33,97","0","0","0","0","-4,76","-5,00","0","0","24,21","Liberado","7 de abr. de 2026 07:57:30 GMT-7"
"30 de mar. de 2026 14:05:46 GMT-7","26175647941","Pedido","702-0926755-8969039","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Visa Crédito","Amazon","Vinhedo","SP","13282","65,99","0","0","-3,30","0","-6,90","-5,00","0","0","50,79","Liberado","8 de abr. de 2026 01:03:14 GMT-7"
"30 de mar. de 2026 17:09:35 GMT-7","26175647941","Pedido","702-0944420-9590667","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Goiania","Goias","74823","76,99","0","0","0","0","-9,24","-5,00","0","0","62,75","Liberado","7 de abr. de 2026 23:56:01 GMT-7"
"30 de mar. de 2026 17:45:15 GMT-7","26175647941","Pedido","701-0343637-9694674","MFS-0033","Kit 12 Tigelas Americano Nadir 350ml com Tampas Sortidas","1","amazon.com.br","Visa Crédito","Amazon","Macapá","AP","68903","104,97","0","0","0","0","-14,17","0","0","0","90,80","Liberado","8 de abr. de 2026 18:43:44 GMT-7"
"30 de mar. de 2026 18:47:03 GMT-7","26176688371","Pedido","702-8653026-0464226","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Boleto","Amazon","São Leopoldo","RS","93037","65,99","8,90","0","-3,30","0","-6,90","-13,90","0","0","50,79","Liberado","8 de abr. de 2026 23:59:07 GMT-7"
"30 de mar. de 2026 19:34:49 GMT-7","26176089791","Pedido","701-3103016-7008266","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Salvador","BA","40150","34,97","0","0","0","0","-4,90","-5,00","0","0","25,07","Liberado","8 de abr. de 2026 05:54:00 GMT-7"
"30 de mar. de 2026 19:44:21 GMT-7","26176089791","Pedido","701-0849808-0982632","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio de Janeiro","RJ","22210","77,97","8,90","0","0","0","-9,36","-13,90","0","0","63,61","Liberado","8 de abr. de 2026 07:39:32 GMT-7"
"30 de mar. de 2026 19:51:33 GMT-7","26175647941","Pedido","701-4773766-1852255","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Recife","PE","51111","64,99","0","0","0","0","-7,80","-5,00","0","0","52,19","Liberado","8 de abr. de 2026 07:10:18 GMT-7"
"30 de mar. de 2026 22:47:57 GMT-7","26176089791","Pedido","702-1830460-6918625","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","01309","64,99","0","0","0","0","-7,80","-5,00","0","0","52,19","Liberado","7 de abr. de 2026 05:35:25 GMT-7"
"30 de mar. de 2026 22:49:04 GMT-7","26176089791","Pedido","702-2935887-9788209","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Jundiaí","SP","13211","77,97","4,45","0","0","0","-9,36","-9,45","0","0","63,61","Liberado","8 de abr. de 2026 01:25:36 GMT-7"
"31 de mar. de 2026 08:47:56 GMT-7","26175647941","Pedido","702-5182336-4074627","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Visa Crédito","Amazon","Brasília","DF","70200","35,99","0","0","0","0","-5,04","-5,00","0","0","25,95","Liberado","7 de abr. de 2026 22:18:08 GMT-7"
"31 de mar. de 2026 11:53:41 GMT-7","26175647941","Pedido","702-0784046-8462625","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Novo Hamburgo","RS","93525","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","8 de abr. de 2026 02:57:39 GMT-7"
"31 de mar. de 2026 12:06:42 GMT-7","26175647941","Pedido","702-0487783-2209025","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Visa Crédito","Amazon","Vitória","ES","29060","35,99","0","0","-3,60","0","-4,53","-5,00","0","0","22,86","Liberado","9 de abr. de 2026 07:15:59 GMT-7"
"31 de mar. de 2026 12:27:54 GMT-7","26219047571","Pedido","702-0697211-5205867","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Campina Grande","PB","58410","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","13 de abr. de 2026 18:48:39 GMT-7"
"31 de mar. de 2026 14:09:46 GMT-7","26175647941","Pedido","702-6003174-4441810","MFS-0023+R","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Rosa)","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","04674","31,97","8,90","0","-8,90","0","-4,48","-5,00","0","0","22,49","Liberado","9 de abr. de 2026 00:43:41 GMT-7"
"31 de mar. de 2026 14:14:50 GMT-7","26176089791","Pedido","701-4804120-6797042","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","01325","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","9 de abr. de 2026 08:50:15 GMT-7"
"31 de mar. de 2026 18:39:06 GMT-7","26176089791","Pedido","701-2610436-7896223","MFS-0012","Misturador Bebidas Mini Mixer Elétrico Portátil para Café Ovos Fuê 3 Velocidades Batedor Recarregável Premium Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Santo André","SP","09181","33,97","3,03","0","-3,03","0","-4,08","-5,00","0","0","24,89","Liberado","8 de abr. de 2026 07:42:03 GMT-7"
"31 de mar. de 2026 18:57:40 GMT-7","26175647941","Pedido","702-6555880-8432225","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Fortaleza","CE","60192","64,99","0","0","0","0","-7,80","-5,00","0","0","52,19","Liberado","9 de abr. de 2026 08:18:05 GMT-7"
